,avoir,dire,voir,faire,pouvoir,vouloir,jeune,savoir,aller,devoir,regarder,croire,connaître,être,venir,trouver,prendre,petit,aimer,répondre,demander,mettre,parler,suivre,entendre,sentir,comprendre,penser,attendre,tenir,laisser,cher,pauvre,apercevoir,quitter,lever,sortir,passer,reprendre,revenir,donner,chercher,appeler,entrer,rester,arriver,sembler,arrêter,reconnaître,paraître,continuer,demande,retrouver,prier,ouvrir,rencontrer,écrier,tourner,partir,recevoir,songer,interrompre,murmurer,lire,répéter,rendre,vieux,apprendre,revoir,interroger,essayer,ignorer,jeter,écouter,saisir,espérer,remercier,montrer,considérer,ajouter,sourire,tendre,envoyer,bon,sûr,porter,perdre,oublier,conduire,craindre,avancer,demeurer,seul,rejoindre,poursuivre,remarquer,asseoir,tuer,devenir,grand
1957_Malet-Leo_Boulevard-ossements.book --- goldy,0.045627376425855515,0.030418250950570342,0.022813688212927757,0.03802281368821293,0.015209125475285171,0.022813688212927757,0.0,0.0076045627376425855,0.026615969581749048,0.026615969581749048,0.0076045627376425855,0.011406844106463879,0.03802281368821293,0.015209125475285171,0.019011406844106463,0.011406844106463879,0.0076045627376425855,0.0,0.0,0.0038022813688212928,0.011406844106463879,0.0038022813688212928,0.011406844106463879,0.0038022813688212928,0.0,0.0038022813688212928,0.0038022813688212928,0.0,0.0,0.022813688212927757,0.0076045627376425855,0.0076045627376425855,0.0,0.0,0.0038022813688212928,0.0,0.0038022813688212928,0.0038022813688212928,0.0,0.0,0.0,0.0038022813688212928,0.015209125475285171,0.0,0.0,0.0,0.0038022813688212928,0.0,0.0,0.0038022813688212928,0.0,0.0038022813688212928,0.0,0.0,0.0038022813688212928,0.0,0.0,0.0,0.0038022813688212928,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0038022813688212928,0.0076045627376425855,0.0,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0038022813688212928,0.0,0.0076045627376425855,0.0,0.0076045627376425855,0.0038022813688212928,0.0,0.011406844106463879,0.0,0.0,0.0,0.0,0.0,0.0,0.0038022813688212928,0.0,0.0,0.011406844106463879,0.0038022813688212928,0.0
1957_Malet-Leo_Boulevard-ossements.book --- kostenko,0.04938271604938271,0.02880658436213992,0.02880658436213992,0.024691358024691357,0.00823045267489712,0.012345679012345678,0.0,0.01646090534979424,0.01646090534979424,0.0205761316872428,0.0,0.012345679012345678,0.037037037037037035,0.00411522633744856,0.012345679012345678,0.00411522633744856,0.0205761316872428,0.0,0.012345679012345678,0.0,0.00823045267489712,0.00411522633744856,0.00411522633744856,0.012345679012345678,0.024691358024691357,0.00411522633744856,0.00411522633744856,0.00823045267489712,0.01646090534979424,0.00823045267489712,0.0,0.0,0.0,0.00411522633744856,0.00411522633744856,0.0,0.00823045267489712,0.00411522633744856,0.0,0.00411522633744856,0.0,0.00411522633744856,0.012345679012345678,0.00411522633744856,0.0,0.00411522633744856,0.00411522633744856,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.00411522633744856,0.0,0.0,0.0,0.0,0.00823045267489712,0.0,0.0,0.0,0.00823045267489712,0.0,0.00823045267489712,0.00823045267489712,0.0,0.0,0.0,0.0,0.00411522633744856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00411522633744856,0.0,0.0,0.0,0.0,0.0,0.00411522633744856,0.0,0.0,0.0,0.00411522633744856,0.0,0.00411522633744856,0.0,0.0,0.00411522633744856,0.0,0.0,0.0
1957_Malet-Leo_Boulevard-ossements.book --- marcel,0.022727272727272728,0.045454545454545456,0.017045454545454544,0.028409090909090908,0.022727272727272728,0.017045454545454544,0.017045454545454544,0.03409090909090909,0.05113636363636364,0.011363636363636364,0.0,0.022727272727272728,0.03977272727272727,0.017045454545454544,0.017045454545454544,0.005681818181818182,0.0,0.0,0.0,0.005681818181818182,0.0,0.005681818181818182,0.022727272727272728,0.005681818181818182,0.0,0.0,0.0,0.011363636363636364,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.005681818181818182,0.0,0.005681818181818182,0.005681818181818182,0.0,0.0,0.011363636363636364,0.005681818181818182,0.0,0.005681818181818182,0.011363636363636364,0.005681818181818182,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.0
1957_Malet-Leo_Boulevard-ossements.book --- yvan kostenko,0.04375,0.01875,0.025,0.025,0.025,0.03125,0.025,0.025,0.0125,0.0,0.00625,0.00625,0.0375,0.0125,0.0,0.0,0.01875,0.0,0.0,0.01875,0.00625,0.00625,0.0125,0.00625,0.00625,0.0,0.0125,0.0,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.00625,0.0,0.00625,0.0,0.00625,0.01875,0.0,0.0,0.00625,0.0125,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.00625,0.0,0.0,0.0,0.0125,0.00625,0.0,0.01875,0.0,0.00625,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.00625,0.0,0.00625,0.00625,0.00625,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.01875,0.0,0.0,0.00625,0.00625,0.0,0.0,0.0,0.0
1957_Malet-Leo_Boulevard-ossements.book --- rosen,0.05555555555555555,0.024691358024691357,0.024691358024691357,0.030864197530864196,0.018518518518518517,0.030864197530864196,0.006172839506172839,0.018518518518518517,0.006172839506172839,0.012345679012345678,0.006172839506172839,0.012345679012345678,0.043209876543209874,0.030864197530864196,0.012345679012345678,0.012345679012345678,0.018518518518518517,0.0,0.0,0.012345679012345678,0.006172839506172839,0.006172839506172839,0.0,0.0,0.006172839506172839,0.0,0.012345679012345678,0.006172839506172839,0.0,0.006172839506172839,0.006172839506172839,0.0,0.0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.006172839506172839,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
1908_Leroux-Gaston_Le-mystere-de-la-chambre-jaune.book --- rouletabille,0.04197271773347324,0.048268625393494226,0.035676810073452254,0.03620146904512067,0.022560335781741866,0.01416579223504722,0.022035676810073453,0.013641133263378805,0.019412381951731374,0.01049317943336831,0.013116474291710388,0.015739769150052464,0.01416579223504722,0.007869884575026232,0.008394543546694649,0.01626442812172088,0.00944386149003148,0.0026232948583420775,0.0031479538300104933,0.011017838405036727,0.015215110178384051,0.007345225603357817,0.007345225603357817,0.008919202518363064,0.008394543546694649,0.005246589716684155,0.006820566631689402,0.00944386149003148,0.005771248688352571,0.0015739769150052466,0.0031479538300104933,0.004197271773347324,0.0,0.0026232948583420775,0.0062959076600209865,0.0015739769150052466,0.004197271773347324,0.007869884575026232,0.008394543546694649,0.0031479538300104933,0.0026232948583420775,0.0036726128016789086,0.002098635886673662,0.005771248688352571,0.0031479538300104933,0.0036726128016789086,0.0031479538300104933,0.007869884575026232,0.004197271773347324,0.001049317943336831,0.0031479538300104933,0.002098635886673662,0.0031479538300104933,0.002098635886673662,0.005246589716684155,0.0036726128016789086,0.008394543546694649,0.0005246589716684155,0.005246589716684155,0.001049317943336831,0.0015739769150052466,0.0026232948583420775,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.004197271773347324,0.0015739769150052466,0.00472193074501574,0.0031479538300104933,0.004197271773347324,0.001049317943336831,0.0,0.0026232948583420775,0.001049317943336831,0.0015739769150052466,0.0015739769150052466,0.0005246589716684155,0.002098635886673662,0.0026232948583420775,0.004197271773347324,0.0026232948583420775,0.0,0.002098635886673662,0.0,0.00472193074501574,0.001049317943336831,0.002098635886673662,0.0005246589716684155,0.002098635886673662,0.0036726128016789086,0.0031479538300104933,0.0,0.001049317943336831,0.0026232948583420775,0.001049317943336831,0.0015739769150052466,0.002098635886673662,0.0015739769150052466,0.002098635886673662,0.0
1908_Leroux-Gaston_Le-mystere-de-la-chambre-jaune.book --- m. robert darzac,0.036613272311212815,0.036613272311212815,0.03318077803203661,0.03546910755148741,0.030892448512585814,0.017162471395881007,0.011441647597254004,0.034324942791762014,0.02288329519450801,0.014874141876430207,0.014874141876430207,0.02631578947368421,0.012585812356979404,0.019450800915331808,0.02517162471395881,0.004576659038901602,0.006864988558352402,0.002288329519450801,0.004576659038901602,0.018306636155606407,0.017162471395881007,0.004576659038901602,0.005720823798627002,0.005720823798627002,0.009153318077803204,0.0011441647597254005,0.005720823798627002,0.006864988558352402,0.005720823798627002,0.0,0.004576659038901602,0.0011441647597254005,0.0011441647597254005,0.006864988558352402,0.002288329519450801,0.0011441647597254005,0.0011441647597254005,0.006864988558352402,0.0011441647597254005,0.002288329519450801,0.003432494279176201,0.002288329519450801,0.002288329519450801,0.006864988558352402,0.003432494279176201,0.004576659038901602,0.005720823798627002,0.004576659038901602,0.009153318077803204,0.006864988558352402,0.004576659038901602,0.002288329519450801,0.0011441647597254005,0.005720823798627002,0.002288329519450801,0.003432494279176201,0.002288329519450801,0.0011441647597254005,0.004576659038901602,0.004576659038901602,0.0,0.002288329519450801,0.002288329519450801,0.0,0.002288329519450801,0.006864988558352402,0.0,0.002288329519450801,0.0011441647597254005,0.003432494279176201,0.002288329519450801,0.0,0.003432494279176201,0.003432494279176201,0.0,0.002288329519450801,0.0,0.004576659038901602,0.0,0.0,0.002288329519450801,0.0011441647597254005,0.0011441647597254005,0.0,0.002288329519450801,0.0011441647597254005,0.0011441647597254005,0.0,0.002288329519450801,0.005720823798627002,0.0,0.0,0.0011441647597254005,0.002288329519450801,0.0011441647597254005,0.003432494279176201,0.0011441647597254005,0.002288329519450801,0.002288329519450801,0.0
1908_Leroux-Gaston_Le-mystere-de-la-chambre-jaune.book --- mlle stangerson,0.05333333333333334,0.017142857142857144,0.02857142857142857,0.015238095238095238,0.02857142857142857,0.02095238095238095,0.0038095238095238095,0.01904761904761905,0.02666666666666667,0.01904761904761905,0.007619047619047619,0.0038095238095238095,0.005714285714285714,0.013333333333333334,0.007619047619047619,0.009523809523809525,0.009523809523809525,0.0,0.009523809523809525,0.0019047619047619048,0.0,0.0038095238095238095,0.0019047619047619048,0.0038095238095238095,0.009523809523809525,0.0019047619047619048,0.0019047619047619048,0.0019047619047619048,0.009523809523809525,0.007619047619047619,0.005714285714285714,0.0038095238095238095,0.007619047619047619,0.005714285714285714,0.013333333333333334,0.005714285714285714,0.0038095238095238095,0.0,0.0019047619047619048,0.0,0.005714285714285714,0.0,0.0038095238095238095,0.007619047619047619,0.0,0.0019047619047619048,0.0019047619047619048,0.0,0.0019047619047619048,0.005714285714285714,0.0019047619047619048,0.0019047619047619048,0.0019047619047619048,0.005714285714285714,0.0019047619047619048,0.0019047619047619048,0.0,0.0,0.0019047619047619048,0.0019047619047619048,0.0,0.0,0.0,0.0,0.0019047619047619048,0.0019047619047619048,0.0019047619047619048,0.0038095238095238095,0.0038095238095238095,0.011428571428571429,0.0019047619047619048,0.0038095238095238095,0.0019047619047619048,0.0019047619047619048,0.0038095238095238095,0.0,0.0,0.0019047619047619048,0.0,0.0,0.0,0.0019047619047619048,0.0,0.0019047619047619048,0.0,0.011428571428571429,0.007619047619047619,0.0019047619047619048,0.0,0.0019047619047619048,0.0,0.0,0.0038095238095238095,0.0038095238095238095,0.0038095238095238095,0.0019047619047619048,0.0,0.0038095238095238095,0.0,0.0
1908_Leroux-Gaston_Le-mystere-de-la-chambre-jaune.book --- frédéric larsan,0.044407894736842105,0.023026315789473683,0.039473684210526314,0.029605263157894735,0.027960526315789474,0.008223684210526315,0.013157894736842105,0.01644736842105263,0.013157894736842105,0.011513157894736841,0.02138157894736842,0.006578947368421052,0.009868421052631578,0.019736842105263157,0.019736842105263157,0.02138157894736842,0.001644736842105263,0.001644736842105263,0.003289473684210526,0.004934210526315789,0.019736842105263157,0.008223684210526315,0.008223684210526315,0.004934210526315789,0.013157894736842105,0.001644736842105263,0.008223684210526315,0.008223684210526315,0.008223684210526315,0.008223684210526315,0.001644736842105263,0.003289473684210526,0.0,0.003289473684210526,0.004934210526315789,0.003289473684210526,0.006578947368421052,0.004934210526315789,0.003289473684210526,0.006578947368421052,0.001644736842105263,0.001644736842105263,0.006578947368421052,0.009868421052631578,0.0,0.003289473684210526,0.003289473684210526,0.008223684210526315,0.003289473684210526,0.004934210526315789,0.003289473684210526,0.001644736842105263,0.006578947368421052,0.003289473684210526,0.001644736842105263,0.0,0.001644736842105263,0.0,0.003289473684210526,0.0,0.0,0.001644736842105263,0.0,0.003289473684210526,0.0,0.001644736842105263,0.0,0.0,0.006578947368421052,0.001644736842105263,0.001644736842105263,0.0,0.001644736842105263,0.0,0.0,0.001644736842105263,0.0,0.004934210526315789,0.004934210526315789,0.0,0.0,0.0,0.0,0.0,0.003289473684210526,0.003289473684210526,0.003289473684210526,0.0,0.001644736842105263,0.001644736842105263,0.004934210526315789,0.0,0.0,0.004934210526315789,0.008223684210526315,0.006578947368421052,0.003289473684210526,0.0,0.0,0.001644736842105263
1908_Leroux-Gaston_Le-mystere-de-la-chambre-jaune.book --- fred,0.052854122621564484,0.02959830866807611,0.042283298097251586,0.02536997885835095,0.03171247357293869,0.010570824524312896,0.010570824524312896,0.006342494714587738,0.012684989429175475,0.006342494714587738,0.008456659619450317,0.02748414376321353,0.010570824524312896,0.021141649048625793,0.019027484143763214,0.016913319238900635,0.012684989429175475,0.0021141649048625794,0.004228329809725159,0.004228329809725159,0.004228329809725159,0.008456659619450317,0.008456659619450317,0.008456659619450317,0.006342494714587738,0.006342494714587738,0.006342494714587738,0.004228329809725159,0.006342494714587738,0.004228329809725159,0.006342494714587738,0.0021141649048625794,0.0021141649048625794,0.0021141649048625794,0.008456659619450317,0.0021141649048625794,0.008456659619450317,0.008456659619450317,0.0021141649048625794,0.004228329809725159,0.004228329809725159,0.004228329809725159,0.006342494714587738,0.012684989429175475,0.0021141649048625794,0.004228329809725159,0.0,0.004228329809725159,0.0,0.0,0.004228329809725159,0.0,0.006342494714587738,0.0021141649048625794,0.008456659619450317,0.0,0.0,0.0,0.0021141649048625794,0.0021141649048625794,0.0,0.006342494714587738,0.0,0.0,0.0,0.0,0.0,0.0021141649048625794,0.0021141649048625794,0.0021141649048625794,0.006342494714587738,0.0,0.0,0.0,0.0021141649048625794,0.0,0.0,0.0,0.0,0.0021141649048625794,0.0,0.0,0.0,0.0,0.006342494714587738,0.0,0.0021141649048625794,0.0021141649048625794,0.0021141649048625794,0.0,0.0021141649048625794,0.0,0.004228329809725159,0.0,0.004228329809725159,0.0021141649048625794,0.0021141649048625794,0.0021141649048625794,0.0,0.03171247357293869
1908_Leroux-Gaston_Le-mystere-de-la-chambre-jaune.book --- larsan,0.060948081264108354,0.024830699774266364,0.04288939051918736,0.020316027088036117,0.03160270880361174,0.009029345372460496,0.002257336343115124,0.01580135440180587,0.02708803611738149,0.020316027088036117,0.01580135440180587,0.009029345372460496,0.002257336343115124,0.01805869074492099,0.022573363431151242,0.004514672686230248,0.011286681715575621,0.0,0.0,0.009029345372460496,0.0,0.004514672686230248,0.002257336343115124,0.006772009029345372,0.009029345372460496,0.004514672686230248,0.011286681715575621,0.004514672686230248,0.01580135440180587,0.0,0.01805869074492099,0.0,0.0,0.002257336343115124,0.006772009029345372,0.004514672686230248,0.011286681715575621,0.004514672686230248,0.002257336343115124,0.004514672686230248,0.0,0.0,0.0,0.004514672686230248,0.002257336343115124,0.011286681715575621,0.002257336343115124,0.009029345372460496,0.002257336343115124,0.002257336343115124,0.002257336343115124,0.004514672686230248,0.002257336343115124,0.004514672686230248,0.004514672686230248,0.0,0.0,0.006772009029345372,0.002257336343115124,0.002257336343115124,0.004514672686230248,0.0,0.0,0.0,0.002257336343115124,0.004514672686230248,0.0,0.002257336343115124,0.0,0.004514672686230248,0.002257336343115124,0.002257336343115124,0.0,0.004514672686230248,0.002257336343115124,0.004514672686230248,0.0,0.002257336343115124,0.0,0.004514672686230248,0.004514672686230248,0.0,0.0,0.0,0.006772009029345372,0.004514672686230248,0.0,0.004514672686230248,0.006772009029345372,0.002257336343115124,0.0,0.0,0.002257336343115124,0.002257336343115124,0.009029345372460496,0.004514672686230248,0.0,0.0,0.002257336343115124,0.0
1908_Leroux-Gaston_Le-mystere-de-la-chambre-jaune.book --- le père jacques,0.0410958904109589,0.043835616438356165,0.049315068493150684,0.030136986301369864,0.030136986301369864,0.005479452054794521,0.005479452054794521,0.021917808219178082,0.019178082191780823,0.01643835616438356,0.019178082191780823,0.0027397260273972603,0.0,0.021917808219178082,0.005479452054794521,0.010958904109589041,0.0,0.0,0.005479452054794521,0.005479452054794521,0.010958904109589041,0.0,0.005479452054794521,0.0136986301369863,0.019178082191780823,0.005479452054794521,0.0,0.0,0.0027397260273972603,0.0,0.005479452054794521,0.0,0.0,0.010958904109589041,0.019178082191780823,0.010958904109589041,0.010958904109589041,0.005479452054794521,0.005479452054794521,0.00821917808219178,0.0,0.0027397260273972603,0.0027397260273972603,0.01643835616438356,0.0027397260273972603,0.005479452054794521,0.005479452054794521,0.0027397260273972603,0.01643835616438356,0.0027397260273972603,0.005479452054794521,0.0,0.0027397260273972603,0.005479452054794521,0.0,0.005479452054794521,0.0027397260273972603,0.0027397260273972603,0.005479452054794521,0.0,0.0027397260273972603,0.0027397260273972603,0.0,0.0027397260273972603,0.0027397260273972603,0.0,0.0027397260273972603,0.005479452054794521,0.0027397260273972603,0.0,0.005479452054794521,0.0,0.0027397260273972603,0.0027397260273972603,0.0,0.0027397260273972603,0.0,0.005479452054794521,0.0,0.0,0.0,0.0,0.00821917808219178,0.0,0.00821917808219178,0.0,0.0,0.0,0.0027397260273972603,0.0,0.0,0.0,0.0,0.005479452054794521,0.0,0.0027397260273972603,0.0,0.0,0.0,0.0
1908_Leroux-Gaston_Le-mystere-de-la-chambre-jaune.book --- m. stangerson,0.03508771929824561,0.042105263157894736,0.028070175438596492,0.0456140350877193,0.02456140350877193,0.021052631578947368,0.0035087719298245615,0.03508771929824561,0.0035087719298245615,0.02456140350877193,0.0035087719298245615,0.007017543859649123,0.007017543859649123,0.021052631578947368,0.017543859649122806,0.03859649122807018,0.010526315789473684,0.0,0.007017543859649123,0.010526315789473684,0.0,0.010526315789473684,0.007017543859649123,0.0035087719298245615,0.017543859649122806,0.0,0.007017543859649123,0.007017543859649123,0.0,0.017543859649122806,0.010526315789473684,0.0,0.0035087719298245615,0.010526315789473684,0.028070175438596492,0.0035087719298245615,0.0,0.0,0.0,0.010526315789473684,0.0,0.0035087719298245615,0.0035087719298245615,0.0035087719298245615,0.0,0.0,0.0,0.0035087719298245615,0.0035087719298245615,0.0,0.017543859649122806,0.0,0.0035087719298245615,0.007017543859649123,0.0,0.0035087719298245615,0.0,0.0,0.0,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0035087719298245615,0.0,0.0035087719298245615,0.0,0.0,0.0,0.007017543859649123,0.0,0.0,0.0,0.0,0.0,0.0,0.0035087719298245615,0.0,0.0035087719298245615,0.0035087719298245615,0.0,0.0,0.0,0.007017543859649123,0.0035087719298245615,0.0035087719298245615,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0035087719298245615,0.010526315789473684,0.0035087719298245615,0.0,0.0,0.0,0.0,0.010526315789473684
1908_Leroux-Gaston_Le-mystere-de-la-chambre-jaune.book --- m. de marquet,0.03496503496503497,0.055944055944055944,0.013986013986013986,0.055944055944055944,0.04195804195804196,0.04195804195804196,0.013986013986013986,0.013986013986013986,0.0,0.027972027972027972,0.0,0.02097902097902098,0.02097902097902098,0.0,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.0,0.04195804195804196,0.02097902097902098,0.0,0.006993006993006993,0.013986013986013986,0.0,0.0,0.02097902097902098,0.006993006993006993,0.006993006993006993,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.006993006993006993,0.0,0.006993006993006993,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.013986013986013986,0.0,0.0,0.02097902097902098,0.0,0.013986013986013986,0.0,0.006993006993006993,0.0,0.0,0.006993006993006993,0.0,0.0,0.02097902097902098,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.0,0.0,0.013986013986013986,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.006993006993006993,0.0,0.0,0.0
1908_Leroux-Gaston_Le-mystere-de-la-chambre-jaune.book --- le professeur stangerson,0.03225806451612903,0.0,0.04838709677419355,0.010752688172043012,0.053763440860215055,0.021505376344086023,0.0,0.0,0.021505376344086023,0.026881720430107527,0.0,0.010752688172043012,0.043010752688172046,0.08602150537634409,0.021505376344086023,0.021505376344086023,0.005376344086021506,0.0,0.0,0.005376344086021506,0.005376344086021506,0.0,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.03763440860215054,0.0,0.026881720430107527,0.0,0.0,0.010752688172043012,0.0,0.0,0.021505376344086023,0.010752688172043012,0.0,0.005376344086021506,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.005376344086021506,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.0,0.005376344086021506,0.0,0.005376344086021506,0.010752688172043012,0.0,0.0
1909_Leblanc-Maurice_L-Aiguille-creuse.book --- beautrelet,0.040548970679975045,0.037429819089207735,0.03368683718028696,0.014348097317529632,0.01684341859014348,0.009357454772301934,0.016219588271990017,0.013100436681222707,0.01684341859014348,0.006238303181534623,0.006862133499688085,0.008733624454148471,0.011852776044915784,0.011228945726762321,0.0056144728633811605,0.006238303181534623,0.011852776044915784,0.0037429819089207735,0.0006238303181534623,0.0037429819089207735,0.012476606363069246,0.007485963817841547,0.006862133499688085,0.006862133499688085,0.0031191515907673115,0.008733624454148471,0.007485963817841547,0.0031191515907673115,0.006238303181534623,0.0056144728633811605,0.004366812227074236,0.0037429819089207735,0.0,0.011228945726762321,0.004366812227074236,0.002495321272613849,0.004990642545227698,0.004990642545227698,0.0056144728633811605,0.0037429819089207735,0.004366812227074236,0.007485963817841547,0.0012476606363069245,0.0018714909544603868,0.0037429819089207735,0.006238303181534623,0.0037429819089207735,0.004366812227074236,0.006862133499688085,0.0006238303181534623,0.0018714909544603868,0.002495321272613849,0.0037429819089207735,0.0031191515907673115,0.002495321272613849,0.0012476606363069245,0.0056144728633811605,0.002495321272613849,0.004990642545227698,0.0012476606363069245,0.0031191515907673115,0.002495321272613849,0.0037429819089207735,0.006238303181534623,0.0031191515907673115,0.0031191515907673115,0.0018714909544603868,0.0031191515907673115,0.0,0.0031191515907673115,0.002495321272613849,0.0018714909544603868,0.0018714909544603868,0.0006238303181534623,0.0031191515907673115,0.002495321272613849,0.002495321272613849,0.0018714909544603868,0.0006238303181534623,0.0006238303181534623,0.002495321272613849,0.0006238303181534623,0.0018714909544603868,0.0012476606363069245,0.004990642545227698,0.0031191515907673115,0.0006238303181534623,0.0037429819089207735,0.002495321272613849,0.0006238303181534623,0.004990642545227698,0.0006238303181534623,0.0012476606363069245,0.0012476606363069245,0.0006238303181534623,0.0006238303181534623,0.0018714909544603868,0.0037429819089207735,0.0018714909544603868,0.002495321272613849
1909_Leblanc-Maurice_L-Aiguille-creuse.book --- lupin,0.044,0.036,0.012,0.025333333333333333,0.028,0.02266666666666667,0.0026666666666666666,0.009333333333333334,0.017333333333333333,0.010666666666666666,0.009333333333333334,0.0013333333333333333,0.009333333333333334,0.02,0.004,0.010666666666666666,0.016,0.005333333333333333,0.010666666666666666,0.004,0.0013333333333333333,0.008,0.0,0.008,0.005333333333333333,0.004,0.004,0.0026666666666666666,0.004,0.006666666666666667,0.005333333333333333,0.0,0.0026666666666666666,0.0026666666666666666,0.005333333333333333,0.0026666666666666666,0.004,0.009333333333333334,0.005333333333333333,0.006666666666666667,0.004,0.004,0.005333333333333333,0.0013333333333333333,0.0,0.0026666666666666666,0.004,0.005333333333333333,0.0013333333333333333,0.0026666666666666666,0.005333333333333333,0.0013333333333333333,0.0026666666666666666,0.0026666666666666666,0.0013333333333333333,0.0,0.0013333333333333333,0.005333333333333333,0.0026666666666666666,0.0,0.0,0.0026666666666666666,0.008,0.004,0.004,0.005333333333333333,0.0013333333333333333,0.0,0.0,0.0013333333333333333,0.0,0.0026666666666666666,0.0026666666666666666,0.0026666666666666666,0.010666666666666666,0.0026666666666666666,0.0,0.0026666666666666666,0.0026666666666666666,0.0,0.0,0.005333333333333333,0.0,0.0,0.0026666666666666666,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0026666666666666666,0.0013333333333333333,0.0026666666666666666,0.0013333333333333333,0.0,0.0,0.0,0.004,0.005333333333333333,0.0013333333333333333
1909_Leblanc-Maurice_L-Aiguille-creuse.book --- isidore,0.04656862745098039,0.0196078431372549,0.007352941176470588,0.01715686274509804,0.01715686274509804,0.029411764705882353,0.04656862745098039,0.01715686274509804,0.012254901960784314,0.0024509803921568627,0.00980392156862745,0.007352941176470588,0.00980392156862745,0.007352941176470588,0.0,0.004901960784313725,0.014705882352941176,0.0,0.00980392156862745,0.00980392156862745,0.004901960784313725,0.01715686274509804,0.007352941176470588,0.0024509803921568627,0.0,0.0024509803921568627,0.0,0.0,0.00980392156862745,0.007352941176470588,0.0,0.0024509803921568627,0.004901960784313725,0.007352941176470588,0.00980392156862745,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0,0.004901960784313725,0.0024509803921568627,0.0024509803921568627,0.004901960784313725,0.007352941176470588,0.007352941176470588,0.0024509803921568627,0.00980392156862745,0.007352941176470588,0.004901960784313725,0.0024509803921568627,0.004901960784313725,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.007352941176470588,0.0,0.00980392156862745,0.004901960784313725,0.0,0.0024509803921568627,0.007352941176470588,0.0,0.012254901960784314,0.0,0.0024509803921568627,0.004901960784313725,0.0024509803921568627,0.0,0.0024509803921568627,0.0,0.0024509803921568627,0.0,0.004901960784313725,0.004901960784313725,0.007352941176470588,0.0024509803921568627,0.004901960784313725,0.0,0.0,0.0,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0,0.0,0.0024509803921568627,0.0,0.0,0.0,0.0,0.0,0.0024509803921568627,0.0,0.0,0.0024509803921568627,0.0,0.0,0.0024509803921568627,0.0
